,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,bario,year
1548,80,-,-,80,,"74,0",-,-,"74,0",,"255,8",-,"255,8",,"3.494,5",-,"3.494,5",2 6. la Sagrada Família,2017-01-01
1549,512,24,12,476,,"104,6","81,7","78,4","106,6",,"519,8","257,7","535,3",,"4.628,0","2.878,1","4.731,0","2 7. la Dreta de l""Eixample",2017-01-01
1550,317,19,1,297,,"87,3","95,4",-,"86,7",,"372,2","478,7","363,4",,"4.218,9","4.704,4","4.178,8","2 8. l""Antiga Esquerra de l""Eixample",2017-01-01
1551,227,39,1,187,,"78,6","76,4","73,0","79,2",,"339,6","431,9","310,2",,"4.519,0","6.053,1","4.030,3","2 9. la Nova Esquerra de l""Eixample",2017-01-01
1552,228,-,-,228,,"79,0",-,-,"79,0",,"297,9",-,"297,9",,"3.322,7",-,"3.322,7",2 10. Sant Antoni,2017-01-01
1553,423,4,-,419,,"62,6","74,8",-,"62,4",,"260,5","307,0","258,0",,"3.554,6","4.105,7","3.524,8",3 11. el Poble Sec - AEI Parc Montjuïc,2017-01-01
1554,29,-,11,18,,"71,1",-,"70,0","73,0",,"99,1",-,"99,1",,"1.381,4",-,"1.381,4",3 12. la Marina del Prat Vermell - AEI Zona Franca,2017-01-01
1555,269,-,-,269,,"74,5",-,-,"74,5",,"166,3",-,"166,3",,"2.497,0",-,"2.497,0",3 13. la Marina de Port,2017-01-01
1556,74,-,-,74,,"84,0",-,-,"84,0",,"235,1",-,"235,1",,"3.056,9",-,"3.056,9",3 14. la Font de la Guatlla,2017-01-01
1557,131,2,-,129,,"73,5","77,0",-,"73,5",,"263,3",-,"263,0",,"3.276,3",-,"3.270,9",3 15. Hostafrancs,2017-01-01
1558,247,122,-,125,,"73,6","76,1",-,"70,8",,"288,1","300,4","222,9",,"3.803,9","3.962,8","2.958,9",3 16. la Bordeta,2017-01-01
1559,227,5,-,222,,"72,5","70,8",-,"72,6",,"251,5","323,5","245,3",,"2.911,1","4.425,1","2.782,2",3 17. Sants - Badal,2017-01-01
1560,354,5,-,349,,"69,6","65,4",-,"69,7",,"338,3","230,0","344,4",,"4.683,4","3.635,4","4.743,0",3 18. Sants,2017-01-01
1561,590,68,35,487,,"81,2","93,4","63,7","80,9",,"417,3","669,8","357,2",,"4.737,6","7.252,9","4.138,7",4 19. les Corts,2017-01-01
1562,119,2,-,117,,"83,0","60,5",-,"83,5",,"369,9",-,"374,0",,"4.018,5",-,"3.995,1",4 20. la Maternitat i Sant Ramon,2017-01-01
1563,111,-,-,111,,"157,2",-,-,"157,2",,"890,0",-,"890,0",,"5.290,3",-,"5.290,3",4 21. Pedralbes,2017-01-01
1564,49,-,-,49,,"154,4",-,-,"154,4",,"391,3",-,"391,3",,"2.887,9",-,"2.887,9","5 22. Vallvidrera, el Tibidabo i les Planes",2017-01-01
1565,203,2,-,201,,"110,0","148,5",-,"109,5",,"690,1",-,"690,2",,"6.159,2",-,"6.177,7",5 23. Sarrià,2017-01-01
1566,107,7,-,100,,"146,3","132,0",-,"147,2",,"805,7","634,8","816,1",,"5.649,1","5.001,9","5.688,5",5 24. les Tres Torres,2017-01-01
1567,301,42,-,259,,"122,1","105,5",-,"124,5",,"612,3","474,7","632,9",,"5.003,2","4.481,2","5.081,1",5 25. Sant Gervasi - la Bonanova,2017-01-01
1568,323,46,1,276,,"118,1","134,5","89,0","115,4",,"583,6","593,3","581,7",,"4.787,6","4.736,0","4.797,6",5 26. Sant Gervasi - Galvany,2017-01-01
1569,386,39,1,346,,"107,9","121,3","73,0","107,0",,"523,2","467,5","527,7",,"4.839,6","4.040,2","4.903,1",5 27. el Putxet i el Farró,2017-01-01
1570,171,35,3,133,,"94,4","98,8","83,0","93,6",,"337,2","350,7","334,0",,"3.597,2","3.735,1","3.564,8",6 28. Vallcarca i els Penitents,2017-01-01
1571,59,12,-,47,,"74,1","80,9",-,"72,2",,"205,8","228,7","199,3",,"2.741,6","2.817,5","2.720,0",6 29. el Coll,2017-01-01
1572,161,3,-,158,,"85,4","67,5",-,"85,7",,"310,9","225,0","312,3",,"3.853,7","3.337,4","3.862,0",6 30. la Salut,2017-01-01
1573,422,19,-,403,,"85,2","97,7",-,"84,6",,"432,2","483,2","429,8",,"4.570,6","4.945,8","4.552,9",6 31. la Vila de Gràcia,2017-01-01
1574,299,4,-,295,,"85,5","149,0",-,"85,2",,"362,5","335,0","362,6",,"4.005,0","2.248,2","4.011,9","6 32. el Camp d""en Grassot i Gràcia Nova",2017-01-01
1575,411,14,-,397,,"72,3","95,2",-,"71,4",,"272,5","385,6","265,1",,"3.552,0","4.065,2","3.518,3",7 33. el Baix Guinardó,2017-01-01
1576,126,-,-,126,,"86,4",-,-,"86,4",,"221,3",-,"221,3",,"2.423,7",-,"2.423,7",7 34. Can Baró,2017-01-01
1577,388,1,-,387,,"73,7","86,0",-,"73,7",,"202,2",-,"201,8",,"2.742,6",-,"2.740,0",7 35. el Guinardó,2017-01-01
1578,87,11,-,76,,"83,7","83,8",-,"83,7",,"277,3","274,6","277,7",,"3.397,6","3.229,6","3.420,5","7 36. la Font d""en Fargues",2017-01-01
1579,344,69,2,273,,"66,5","60,4","74,0","68,0",,"144,6","135,7","146,9",,"2.147,3","2.246,4","2.120,8",7 37. el Carmel,2017-01-01
1580,92,21,2,69,,"67,7","62,4","76,0","69,1",,"144,0","149,8","142,1",,"2.217,4","2.394,6","2.161,4",7 38. la Teixonera,2017-01-01
1581,40,7,1,32,,"79,8","139,8","61,0","67,6",,"157,6","234,2","140,6",,"2.081,0","2.242,1","2.045,2",7 39. Sant Genís dels Agudells,2017-01-01
1582,41,12,1,28,,"65,1","67,4",-,"63,9",,"140,8","141,0","140,7",,"2.198,8","2.137,6","2.230,8",7 40. Montbau,2017-01-01
1583,25,7,-,18,,"59,8","52,9",-,"62,6",,"210,4","175,0","224,9",,"3.615,3","3.384,0","3.710,5","7 41. la Vall d""Hebron",2017-01-01
1584,2,1,-,1,,"265,0","467,0",-,"63,0",,-,-,-,,-,-,-,7 42. la Clota,2017-01-01
1585,259,47,1,211,,"73,5","77,0","67,0","72,8",,"192,9","205,4","189,6",,"2.602,4","2.713,5","2.573,5",7 43. Horta,2017-01-01
1586,100,3,-,97,,"70,9","59,0",-,"71,3",,"172,5","220,0","170,9",,"2.585,4","3.733,8","2.546,7",8 44. Vilapicina i la Torre Llobeta,2017-01-01
1587,185,-,-,185,,"67,9",-,-,"67,9",,"171,0",-,"171,0",,"2.478,1",-,"2.478,1",8 45. Porta,2017-01-01
1588,93,4,-,89,,"61,3","54,0",-,"61,6",,"107,8","91,8","112,1",,"1.756,9","1.688,2","1.775,2",8 46. el Turó de la Peira,2017-01-01
1589,10,-,-,10,,"63,1",-,-,"63,1",,"114,4",-,"114,4",,"1.713,6",-,"1.713,6",8 47. Can Peguera,2017-01-01
1590,83,1,-,82,,"71,5","87,0",-,"71,2",,"175,0",-,"172,7",,"2.261,7",-,"2.245,0",8 48. la Guineueta,2017-01-01
1591,35,-,-,35,,"72,0",-,-,"72,0",,"128,6",-,"128,6",,"1.586,9",-,"1.586,9",8 49. Canyelles,2017-01-01
1592,155,-,-,155,,"58,8",-,-,"58,8",,"106,7",-,"106,7",,"1.837,0",-,"1.837,0",8 50. les Roquetes,2017-01-01
1593,108,-,-,108,,"58,0",-,-,"58,0",,"116,8",-,"116,8",,"2.023,6",-,"2.023,6",8 51. Verdun,2017-01-01
1594,164,-,-,164,,"59,3",-,-,"59,3",,"132,0",-,"132,0",,"2.020,1",-,"2.020,1",8 52. la Prosperitat,2017-01-01
1595,94,-,2,92,,"57,0",-,"65,0","56,8",,"73,6",-,"73,6",,"1.381,7",-,"1.381,7",8 53. la Trinitat Nova,2017-01-01
1596,9,-,-,9,,"77,6",-,-,"77,6",,"97,0",-,"97,0",,"1.380,5",-,"1.380,5",8 54. Torre Baró,2017-01-01
1597,103,-,-,103,,"59,9",-,-,"59,9",,"77,1",-,"77,1",,"1.216,1",-,"1.216,1",8 55. Ciutat Meridiana,2017-01-01
1598,14,-,-,14,,"80,1",-,-,"80,1",,"176,5",-,"176,5",,"2.243,7",-,"2.243,7",8 56. Vallbona,2017-01-01
1599,237,-,-,237,,"68,8",-,-,"68,8",,"142,3",-,"142,3",,"2.057,9",-,"2.057,9",9 57. la Trinitat Vella,2017-01-01
1600,17,-,-,17,,"75,2",-,-,"75,2",,"265,0",-,"265,0",,"2.763,0",-,"2.763,0",9 58. Baró de Viver,2017-01-01
1601,118,6,-,112,,"72,0","82,5",-,"71,4",,"144,4","106,0","147,1",,"1.893,7","1.289,0","1.936,4",9 59. el Bon Pastor,2017-01-01
1602,565,1,-,564,,"75,2","55,0",-,"75,3",,"212,0",-,"212,1",,"2.781,2",-,"2.781,9",9 60. Sant Andreu,2017-01-01
1603,340,-,-,340,,"69,4",-,-,"69,4",,"231,6",-,"231,6",,"3.303,8",-,"3.303,8",9 61. la Sagrera,2017-01-01
1604,173,3,-,170,,"70,9","70,3",-,"70,9",,"189,5","316,0","186,9",,"2.709,5","4.443,3","2.672,9",9 62. el Congrés i els Indians,2017-01-01
1605,250,10,-,240,,"83,6","60,5",-,"84,7",,"350,3","289,4","354,2",,"3.947,2","5.144,0","3.871,5",9 63. Navas,2017-01-01
1606,593,30,-,563,,"79,6","86,5",-,"79,2",,"341,8","420,4","336,3",,"3.988,8","4.871,0","3.927,3","10 64. el Camp de l""Arpa del Clot",2017-01-01
1607,709,124,2,583,,"95,8","137,5","101,5","86,0",,"348,2","441,3","322,9",,"3.605,9","3.305,0","3.687,5",10 65. el Clot,2017-01-01
1608,77,1,-,76,,"76,8","94,0",-,"76,5",,"289,8",-,"286,3",,"3.847,4",-,"3.821,2",10 66. el Parc i la Llacuna del Poblenou,2017-01-01
1609,35,-,-,35,,"114,6",-,-,"114,6",,"492,1",-,"492,1",,"4.315,3",-,"4.315,3",10 67. la Vila Olímpica del Poblenou,2017-01-01
1610,159,24,-,135,,"77,8","76,5",-,"78,0",,"337,9","372,2","332,8",,"4.347,4","4.760,8","4.285,7",10 68. el Poblenou,2017-01-01
1611,64,3,-,61,,"92,8","79,0",-,"93,0",,"672,5","250,0","680,2",,"6.951,3","3.164,6","7.020,2",10 69. Diagonal Mar i el Front Marítim del Poblenou,2017-01-01
1612,367,32,2,333,,"69,0","68,3","82,0","69,0",,"215,9","167,2","221,8",,"2.910,9","2.581,1","2.951,0",10 70. el Besòs i el Maresme,2017-01-01
1613,38,7,2,29,,"73,5","71,4","71,5","74,1",,"342,3","200,6","383,6",,"4.555,3","2.881,1","5.043,6",10 71. Provençals del Poblenou,2017-01-01
1614,160,4,2,154,,"76,2","60,0","70,0","76,5",,"271,4","194,8","273,3",,"3.325,9","3.063,3","3.332,2",10 72. Sant Martí de Provençals,2017-01-01
1615,326,18,-,308,,"70,6","56,3",-,"71,4",,"138,3","134,2","138,8",,"2.065,7","2.417,2","2.026,4",10 73. la Verneda i la Pau,2017-01-01
1616,117,4,0,113,,-,-,-,-,,-,-,-,,-,-,-,NC,2017-01-01
1617,,,,,,,,,,,,,,,,,,empty,2017-01-01
1618,3.559,252,11,3.296,,77,86,72,77,,323,412,314,,3.759,4.231,3.707,Global,2017-01-01
1619,,,,,,,,,,,,,,,,,,empty,2017-01-01
1620,136,1,0,135,,65,190,0,64,,290,0,274,,3.534,0,3.474,1 1. el Raval,2017-01-01
1621,34,6,0,28,,118,171,0,106,,941,2.841,509,,5.910,10.440,4.880,1 2. el Barri Gòtic,2017-01-01
1622,46,7,0,39,,49,45,0,50,,206,213,205,,4.623,5.546,4.438,1 3. la Barceloneta,2017-01-01
1623,46,6,0,40,,59,65,0,58,,336,481,313,,5.792,7.421,5.529,"1 4. Sant Pere, Santa Caterina i la Ribera",2017-01-01
1624,43,0,0,43,,100,0,0,100,,516,0,516,,4.712,0,4.712,2 5. el Fort Pienc,2017-01-01
1625,16,0,0,16,,79,0,0,79,,283,0,283,,3.581,0,3.581,2 6. la Sagrada Família,2017-01-01
1626,129,4,2,123,,109,70,79,111,,571,182,588,,4.388,2.592,4.464,"2 7. la Dreta de l""Eixample",2017-01-01
1627,81,8,0,73,,84,113,0,81,,343,459,326,,4.171,4.657,4.102,"2 8. l""Antiga Esquerra de l""Eixample",2017-01-01
1628,54,3,0,51,,77,101,0,76,,286,335,284,,4.205,3.317,4.234,"2 9. la Nova Esquerra de l""Eixample",2017-01-01
1629,70,2,0,68,,70,72,0,70,,286,0,291,,4.527,0,4.640,2 10. Sant Antoni,2017-01-01
1630,117,1,0,116,,61,75,0,61,,214,0,208,,3.710,0,3.664,3 11. el Poble Sec - AEI Parc Montjuïc,2017-01-01
1631,3,0,2,1,,70,0,70,0,,0,0,0,,0,0,0,3 12. la Marina del Prat Vermell - AEI Zona Franca,2017-01-01
1632,66,0,0,66,,75,0,0,75,,150,0,150,,2.343,0,2.343,3 13. la Marina de Port,2017-01-01
1633,15,0,0,15,,82,0,0,82,,288,0,288,,3.383,0,3.383,3 14. la Font de la Guatlla,2017-01-01
1634,40,4,0,36,,74,81,0,73,,214,251,208,,2.872,2.969,2.858,3 15. Hostafrancs,2017-01-01
1635,34,2,0,32,,73,0,0,73,,122,0,122,,2.203,0,2.203,3 16. la Bordeta,2017-01-01
1636,79,6,0,73,,65,51,0,66,,194,231,183,,2.933,4.786,2.363,3 17. Sants - Badal,2017-01-01
1637,73,1,0,72,,75,260,0,71,,249,0,229,,3.066,0,3.112,3 18. Sants,2017-01-01
1638,138,12,0,126,,85,107,0,83,,356,584,328,,3.892,5.119,3.737,4 19. les Corts,2017-01-01
1639,28,0,0,28,,82,0,0,82,,359,0,359,,3.999,0,3.999,4 20. la Maternitat i Sant Ramon,2017-01-01
1640,22,0,0,22,,131,0,0,131,,990,0,990,,6.939,0,6.939,4 21. Pedralbes,2017-01-01
1641,6,0,0,6,,110,0,0,110,,288,0,288,,3.534,0,3.534,"5 22. Vallvidrera, el Tibidabo i les Planes",2017-01-01
1642,39,1,0,38,,128,292,0,122,,652,0,608,,4.846,0,4.796,5 23. Sarrià,2017-01-01
1643,19,0,0,19,,109,0,0,109,,568,0,568,,5.460,0,5.460,5 24. les Tres Torres,2017-01-01
1644,48,9,0,39,,112,75,0,120,,597,369,648,,5.206,4.565,5.348,5 25. Sant Gervasi - la Bonanova,2017-01-01
1645,63,10,0,53,,121,115,0,122,,624,609,626,,4.936,5.334,4.877,5 26. Sant Gervasi - Galvany,2017-01-01
1646,112,42,3,67,,96,92,76,99,,514,514,515,,5.362,5.651,5.161,5 27. el Putxet i el Farró,2017-01-01
1647,30,6,0,24,,80,109,0,70,,280,425,231,,3.429,3.440,3.426,6 28. Vallcarca i els Penitents,2017-01-01
1648,9,2,0,7,,54,56,0,53,,112,0,104,,2.289,0,2.213,6 29. el Coll,2017-01-01
1649,33,0,0,33,,72,0,0,72,,283,0,283,,3.882,0,3.882,6 30. la Salut,2017-01-01
1650,142,5,0,137,,72,79,0,72,,343,279,346,,4.535,3.646,4.575,6 31. la Vila de Gràcia,2017-01-01
1651,78,0,0,78,,82,0,0,82,,360,0,360,,4.340,0,4.340,"6 32. el Camp d""en Grassot i Gràcia Nova",2017-01-01
1652,72,2,0,70,,73,51,0,74,,273,0,275,,4.058,0,4.039,7 33. el Baix Guinardó,2017-01-01
1653,27,0,0,27,,64,0,0,64,,163,0,163,,2.623,0,2.623,7 34. Can Baró,2017-01-01
1654,95,10,0,85,,76,94,0,73,,264,282,261,,3.569,3.022,3.670,7 35. el Guinardó,2017-01-01
1655,16,0,0,16,,78,0,0,78,,274,0,274,,3.737,0,3.737,"7 36. la Font d""en Fargues",2017-01-01
1656,76,22,0,54,,62,60,0,64,,143,133,147,,2.274,2.219,2.300,7 37. el Carmel,2017-01-01
1657,24,11,0,13,,60,56,0,63,,134,111,156,,2.207,1.982,2.411,7 38. la Teixonera,2017-01-01
1658,12,3,0,9,,73,78,0,72,,157,130,166,,2.133,1.646,2.295,7 39. Sant Genís dels Agudells,2017-01-01
1659,15,6,0,9,,60,59,0,62,,153,155,150,,2.565,2.643,2.470,7 40. Montbau,2017-01-01
1660,5,1,0,4,,62,0,0,62,,221,0,221,,3.631,0,3.631,"7 41. la Vall d""Hebron",2017-01-01
1661,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,7 42. la Clota,2017-01-01
1662,60,14,2,44,,73,74,62,73,,241,212,248,,2.942,3.118,2.893,7 43. Horta,2017-01-01
1663,17,0,0,17,,72,0,0,72,,217,0,217,,3.210,0,3.210,8 44. Vilapicina i la Torre Llobeta,2017-01-01
1664,103,0,0,103,,73,0,0,73,,156,0,156,,2.052,0,2.052,8 45. Porta,2017-01-01
1665,24,0,0,24,,64,0,0,64,,120,0,120,,1.915,0,1.915,8 46. el Turó de la Peira,2017-01-01
1666,2,0,0,2,,63,0,0,63,,0,0,0,,0,0,0,8 47. Can Peguera,2017-01-01
1667,11,0,0,11,,67,0,0,67,,163,0,163,,2.247,0,2.247,8 48. la Guineueta,2017-01-01
1668,7,0,0,7,,82,0,0,82,,171,0,171,,2.261,0,2.261,8 49. Canyelles,2017-01-01
1669,42,0,0,42,,53,0,0,53,,116,0,116,,2.180,0,2.180,8 50. les Roquetes,2017-01-01
1670,33,0,0,33,,57,0,0,57,,97,0,97,,1.938,0,1.938,8 51. Verdun,2017-01-01
1671,21,0,0,21,,60,0,0,60,,146,0,146,,2.453,0,2.453,8 52. la Prosperitat,2017-01-01
1672,17,0,0,17,,58,0,0,58,,93,0,93,,1.608,0,1.608,8 53. la Trinitat Nova,2017-01-01
1673,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,8 54. Torre Baró,2017-01-01
1674,28,0,0,28,,57,0,0,57,,89,0,89,,1.647,0,1.647,8 55. Ciutat Meridiana,2017-01-01
1675,2,0,0,2,,66,0,0,66,,0,0,0,,0,0,0,8 56. Vallbona,2017-01-01
1676,64,0,0,64,,68,0,0,68,,121,0,121,,1.825,0,1.825,9 57. la Trinitat Vella,2017-01-01
1677,1,0,0,1,,0,0,0,0,,0,0,0,,0,0,0,9 58. Baró de Viver,2017-01-01
1678,28,3,0,25,,68,61,0,68,,177,220,170,,2.512,3.607,2.340,9 59. el Bon Pastor,2017-01-01
1679,115,0,0,115,,70,0,0,70,,213,0,213,,3.022,0,3.022,9 60. Sant Andreu,2017-01-01
1680,117,0,0,117,,67,0,0,67,,264,0,264,,3.740,0,3.740,9 61. la Sagrera,2017-01-01
1681,30,8,0,22,,71,80,0,68,,157,156,158,,2.300,1.935,2.665,9 62. el Congrés i els Indians,2017-01-01
1682,53,2,0,51,,77,54,0,78,,338,0,337,,4.128,0,4.047,9 63. Navas,2017-01-01
1683,136,7,0,129,,78,91,0,77,,331,474,318,,4.224,5.215,4.134,"10 64. el Camp de l""Arpa del Clot",2017-01-01
1684,106,3,1,102,,73,70,63,73,,284,290,284,,3.881,4.285,3.869,10 65. el Clot,2017-01-01
1685,10,0,0,10,,70,0,0,70,,307,0,307,,4.197,0,4.197,10 66. el Parc i la Llacuna del Poblenou,2017-01-01
1686,16,0,0,16,,109,0,0,109,,483,0,483,,4.188,0,4.188,10 67. la Vila Olímpica del Poblenou,2017-01-01
1687,38,8,0,30,,81,100,0,78,,338,508,304,,3.901,4.656,3.750,10 68. el Poblenou,2017-01-01
1688,12,0,0,12,,95,0,0,95,,510,0,510,,5.032,0,5.032,10 69. Diagonal Mar i el Front Marítim del Poblenou,2017-01-01
1689,90,8,0,82,,73,102,0,70,,255,398,237,,3.077,3.796,2.986,10 70. el Besòs i el Maresme,2017-01-01
1690,9,1,0,8,,68,72,0,68,,255,0,251,,3.904,0,3.909,10 71. Provençals del Poblenou,2017-01-01
1691,40,1,0,39,,74,45,0,75,,267,0,270,,3.487,0,3.451,10 72. Sant Martí de Provençals,2017-01-01
1692,88,1,1,86,,72,78,66,72,,154,0,153,,2.184,0,2.180,10 73. la Verneda i la Pau,2017-01-01
1693,48,3,0,45,,-,-,-,-,,-,-,-,,-,-,-,NC,2017-01-01
1694,,,,,,,,,,,,,,,,,,empty,2017-01-01
1695,13.409,1.099,35,12.275,,"78,4","90,7","76,2","77,4",,"355,7","456,5","342,9",,"4.127,2","4.674,6","4.058,0",Global,2017-01-01
1696,,,,,,,,,,,,,,,,,,empty,2017-01-01
1697,436,11,-,425,,"58,7","56,1",-,"58,8",,"207,9","384,7","202,4",,"3.539,8","6.999,1","3.432,4",1 1. el Raval,2017-01-01
1698,218,49,-,169,,"85,9","88,0",-,"85,3",,"417,9","545,7","379,8",,"5.089,6","5.947,5","4.833,9",1 2. el Barri Gòtic,2017-01-01
1699,181,11,-,170,,"45,9","37,9",-,"46,4",,"227,0","171,8","230,7",,"4.853,1","4.684,4","4.864,4",1 3. la Barceloneta,2017-01-01
1700,309,18,1,290,,"71,6","104,8","80,0","69,5",,"316,8","456,0","308,3",,"4.469,2","4.553,9","4.464,0","1 4. Sant Pere, Santa Caterina i la Ribera",2017-01-01
1701,241,14,1,226,,"91,1","211,2","90,0","84,1",,"520,0","2.471,9","394,1",,"4.748,6","11.407,8","4.319,0",2 5. el Fort Pienc,2017-01-01
1702,64,-,-,64,,"66,1",-,-,"66,1",,"279,3",-,"279,3",,"4.280,4",-,"4.280,4",2 6. la Sagrada Família,2017-01-01
1703,529,62,12,455,,"99,6","91,2","74,8","101,4",,"526,5","508,4","529,0",,"4.993,2","5.138,4","4.972,4","2 7. la Dreta de l""Eixample",2017-01-01
1704,255,21,-,234,,"90,7","99,7",-,"89,8",,"453,2","602,1","435,9",,"4.856,3","5.715,9","4.756,0","2 8. l""Antiga Esquerra de l""Eixample",2017-01-01
1705,204,11,1,192,,"74,6","62,8","78,0","75,4",,"320,4","241,2","327,4",,"4.327,9","3.991,4","4.358,0","2 9. la Nova Esquerra de l""Eixample",2017-01-01
1706,206,2,1,203,,"77,6","58,5","101,0","77,7",,"332,4",-,"335,9",,"4.271,6",-,"4.299,2",2 10. Sant Antoni,2017-01-01
1707,399,5,-,394,,"61,5","78,5",-,"61,3",,"282,6","200,0","286,2",,"4.329,1","2.557,8","4.405,3",3 11. el Poble Sec - AEI Parc Montjuïc,2017-01-01
1708,8,-,1,7,,"67,3",-,"70,0","66,8",,"89,0",-,"89,0",,"1.288,6",-,"1.288,6",3 12. la Marina del Prat Vermell - AEI Zona Franca,2017-01-01
1709,195,1,-,194,,"69,5","40,0",-,"69,7",,"186,0",-,"188,0",,"2.896,5",-,"2.921,4",3 13. la Marina de Port,2017-01-01
1710,69,1,-,68,,"70,8","81,0",-,"70,6",,"280,4",-,"280,4",,"4.048,3",-,"4.061,5",3 14. la Font de la Guatlla,2017-01-01
1711,127,17,-,110,,"76,5","75,1",-,"76,6",,"306,2","405,9","296,9",,"3.855,2","4.983,6","3.750,2",3 15. Hostafrancs,2017-01-01
1712,131,-,-,131,,"65,8",-,-,"65,8",,"192,6",-,"192,6",,"3.091,8",-,"3.091,8",3 16. la Bordeta,2017-01-01
1713,146,2,-,144,,"65,6","62,0",-,"65,6",,"244,0",-,"242,8",,"3.522,9",-,"3.486,1",3 17. Sants - Badal,2017-01-01
1714,248,4,-,244,,"68,4","67,8",-,"68,4",,"270,6","275,8","270,5",,"3.737,1","3.739,0","3.737,1",3 18. Sants,2017-01-01
1715,433,35,2,396,,"83,2","88,8","93,0","82,8",,"398,3","550,6","383,8",,"4.710,5","6.026,4","4.585,6",4 19. les Corts,2017-01-01
1716,103,-,-,103,,"83,7",-,-,"83,7",,"374,2",-,"374,2",,"4.202,7",-,"4.202,7",4 20. la Maternitat i Sant Ramon,2017-01-01
1717,90,9,-,81,,"145,3","195,2",-,"139,1",,"1.125,3","2.600,7","927,1",,"7.075,2","13.069,8","6.270,0",4 21. Pedralbes,2017-01-01
1718,27,-,-,27,,"130,3",-,-,"130,3",,"459,9",-,"459,9",,"4.748,2",-,"4.748,2","5 22. Vallvidrera, el Tibidabo i les Planes",2017-01-01
1719,189,4,-,185,,"116,1","112,8",-,"116,2",,"723,9","760,0","722,9",,"5.909,4","6.246,1","5.900,3",5 23. Sarrià,2017-01-01
1720,95,2,-,93,,"138,5",-,-,"138,5",,"804,4",-,"804,4",,"5.743,0",-,"5.743,0",5 24. les Tres Torres,2017-01-01
1721,176,29,-,147,,"119,9","94,3",-,"124,7",,"677,0","622,4","687,5",,"5.595,9","6.104,2","5.498,1",5 25. Sant Gervasi - la Bonanova,2017-01-01
1722,295,62,-,233,,"120,2","116,7",-,"121,2",,"656,1","680,5","649,2",,"5.507,1","6.156,2","5.323,5",5 26. Sant Gervasi - Galvany,2017-01-01
1723,285,38,-,247,,"103,5","101,5",-,"103,8",,"474,3","526,5","467,0",,"4.660,1","5.043,4","4.606,6",5 27. el Putxet i el Farró,2017-01-01
1724,128,24,-,104,,"87,6","77,7",-,"89,5",,"321,3","289,1","327,6",,"3.739,2","4.070,4","3.675,0",6 28. Vallcarca i els Penitents,2017-01-01
1725,42,8,1,33,,"68,9","78,4","44,0","67,3",,"196,0","209,0","192,5",,"2.780,7","2.586,3","2.833,0",6 29. el Coll,2017-01-01
1726,139,4,-,135,,"78,6","80,3",-,"78,5",,"359,3","581,9","352,1",,"4.603,5","7.374,5","4.513,4",6 30. la Salut,2017-01-01
1727,308,27,-,281,,"80,6","87,4",-,"79,9",,"424,8","380,5","429,4",,"5.159,8","4.751,6","5.202,2",6 31. la Vila de Gràcia,2017-01-01
1728,268,2,-,266,,"80,8","106,0",-,"80,6",,"367,7",-,"366,4",,"4.471,7",-,"4.462,9","6 32. el Camp d""en Grassot i Gràcia Nova",2017-01-01
1729,295,-,-,295,,"70,1",-,-,"70,1",,"272,4",-,"272,4",,"3.875,3",-,"3.875,3",7 33. el Baix Guinardó,2017-01-01
1730,92,-,-,92,,"70,2",-,-,"70,2",,"221,6",-,"221,6",,"3.227,7",-,"3.227,7",7 34. Can Baró,2017-01-01
1731,297,8,-,289,,"73,0","66,4",-,"73,2",,"247,0","283,6","245,5",,"3.361,3","4.412,2","3.317,0",7 35. el Guinardó,2017-01-01
1732,54,2,-,52,,"86,3","79,5",-,"86,5",,"264,1",-,"267,0",,"3.492,9",-,"3.535,6","7 36. la Font d""en Fargues",2017-01-01
1733,385,104,3,278,,"65,9","70,1","67,0","64,3",,"193,4","237,5","177,1",,"2.734,7","3.187,0","2.567,3",7 37. el Carmel,2017-01-01
1734,82,26,-,56,,"69,5","70,0",-,"69,2",,"182,8","223,3","162,1",,"2.722,9","3.074,0","2.543,5",7 38. la Teixonera,2017-01-01
1735,85,16,-,69,,"79,1","82,0",-,"78,3",,"182,2","201,1","176,7",,"2.365,5","2.446,3","2.342,1",7 39. Sant Genís dels Agudells,2017-01-01
1736,46,12,2,32,,"66,0","60,7","87,0","66,5",,"166,5","147,6","175,2",,"2.624,4","2.552,3","2.657,1",7 40. Montbau,2017-01-01
1737,24,8,-,16,,"58,1","52,0",-,"61,1",,"211,1","203,9","214,8",,"3.663,9","3.920,5","3.535,6","7 41. la Vall d""Hebron",2017-01-01
1738,6,3,-,3,,"68,8","58,5",-,"79,0",,"196,7","170,0","250,0",,"3.038,0","2.912,3","3.289,5",7 42. la Clota,2017-01-01
1739,257,43,3,211,,"73,1","71,5","62,7","73,6",,"244,7","257,0","241,2",,"3.241,1","3.549,8","3.152,9",7 43. Horta,2017-01-01
1740,109,-,-,109,,"68,9",-,-,"68,9",,"204,0",-,"204,0",,"3.062,0",-,"3.062,0",8 44. Vilapicina i la Torre Llobeta,2017-01-01
1741,142,2,-,140,,"64,7","74,0",-,"64,6",,"179,7",-,"177,9",,"2.826,8",-,"2.822,6",8 45. Porta,2017-01-01
